43.8,51.6,0.07,0.222,0.054000000000000006,0.0,0.027999999999999997,0.066,0.0,0.212,0.040999999999999995,0.0,0.013000000000000001,0.098,0.139,0.0,0.0,0.057,0.0,200.0,0.055,0.065
45.86,49.07,0.10300000000000001,0.18600000000000003,0.057999999999999996,0.0,0.017,0.069,0.0,0.257,0.057999999999999996,0.0,0.023,0.047,0.141,0.004,0.0,0.038,0.0,357.0,0.036000000000000004,0.059000000000000004
0.0,0.0,0.09300000000000001,0.187,0.078,0.0,0.03,0.055,0.0,0.24,0.033,0.0,0.015,0.066,0.155,0.003,0.0,0.046,0.0,421.0,0.036000000000000004,0.026000000000000002
0.0,0.0,0.095,0.225,0.036000000000000004,0.0,0.03,0.053,0.0,0.225,0.036000000000000004,0.0,0.03,0.124,0.124,0.0,0.0,0.024,0.0,109.0,0.10099999999999999,0.009000000000000001
84.75,80.0,0.105,0.153,0.057,0.0,0.013999999999999999,0.081,0.0,0.21100000000000002,0.028999999999999998,0.0,0.062,0.096,0.115,0.0,0.0,0.077,0.0,129.0,0.023,0.047
0.0,0.0,0.073,0.16699999999999998,0.08900000000000001,0.0,0.016,0.061,0.0,0.22399999999999998,0.035,0.0,0.037000000000000005,0.098,0.14,0.006,0.0,0.053,0.0,432.0,0.055,0.049
24.31,24.25,0.084,0.163,0.054000000000000006,0.0,0.027000000000000003,0.07,0.0,0.247,0.049,0.0,0.021,0.057,0.17300000000000001,0.004,0.0,0.052000000000000005,0.0,740.0,0.036000000000000004,0.027000000000000003
68.19,61.62,0.08199999999999999,0.168,0.064,0.0,0.027000000000000003,0.078,0.0,0.23,0.040999999999999995,0.0,0.025,0.11900000000000001,0.126,0.006,0.0,0.035,0.0,466.0,0.019,0.021
0.0,0.0,0.040999999999999995,0.122,0.040999999999999995,0.0,0.013999999999999999,0.054000000000000006,0.0,0.149,0.149,0.0,0.040999999999999995,0.162,0.21600000000000003,0.0,0.0,0.013999999999999999,0.0,52.0,0.038,0.019
0.0,0.0,0.099,0.149,0.09,0.0,0.025,0.08,0.0,0.213,0.017,0.0,0.047,0.053,0.15,0.011000000000000001,0.0,0.067,0.0,988.0,0.077,0.045
61.0,64.0,0.114,0.151,0.09300000000000001,0.0,0.027000000000000003,0.08199999999999999,0.0,0.205,0.087,0.0,0.021,0.044000000000000004,0.12300000000000001,0.009000000000000001,0.0,0.044000000000000004,0.0,357.0,0.053,0.017
0.0,0.0,0.06,0.163,0.046,0.0,0.032,0.053,0.0,0.155,0.11,0.0,0.046,0.064,0.191,0.004,0.0,0.078,0.0,196.0,0.036000000000000004,0.026000000000000002
0.0,0.0,0.073,0.10099999999999999,0.055,0.0,0.009000000000000001,0.10099999999999999,0.0,0.165,0.083,0.0,0.009000000000000001,0.183,0.165,0.0,0.0,0.055,0.0,74.0,0.013999999999999999,0.040999999999999995
0.0,0.0,0.069,0.12300000000000001,0.084,0.0,0.027000000000000003,0.057,0.0,0.21100000000000002,0.05,0.0,0.057,0.077,0.184,0.008,0.0,0.054000000000000006,0.0,175.0,0.017,0.09699999999999999
50.29,43.12,0.09,0.122,0.106,0.0,0.0,0.11199999999999999,0.0,0.14400000000000002,0.016,0.0,0.085,0.09,0.138,0.011000000000000001,0.0,0.085,0.0,110.0,0.145,0.018000000000000002
32.75,21.69,0.068,0.013999999999999999,0.054000000000000006,0.0,0.0,0.013999999999999999,0.0,0.10800000000000001,0.149,0.0,0.013999999999999999,0.149,0.324,0.0,0.0,0.10800000000000001,0.0,53.0,0.0,0.0
0.0,0.0,0.076,0.157,0.11699999999999999,0.0,0.023,0.085,0.0,0.203,0.021,0.0,0.061,0.032,0.131,0.023,0.0,0.071,0.0,435.0,0.046,0.069
0.0,0.0,0.087,0.166,0.061,0.0,0.07,0.061,0.0,0.22699999999999998,0.039,0.0,0.031,0.07400000000000001,0.135,0.0,0.0,0.048,0.0,155.0,0.019,0.052000000000000005
16.24,16.94,0.05,0.184,0.04,0.0,0.035,0.05,0.0,0.244,0.1,0.0,0.01,0.075,0.139,0.0,0.0,0.075,0.0,138.0,0.022000000000000002,0.036000000000000004
39.8,42.53,0.069,0.146,0.11800000000000001,0.0,0.016,0.061,0.0,0.154,0.024,0.0,0.102,0.073,0.13,0.004,0.0,0.102,0.0,152.0,0.039,0.053
39.0,95.0,0.075,0.179,0.08199999999999999,0.0,0.006999999999999999,0.062,0.0,0.21100000000000002,0.047,0.0,0.037000000000000005,0.07200000000000001,0.16399999999999998,0.002,0.0,0.06,0.0,263.0,0.046,0.023
0.0,0.0,0.026000000000000002,0.086,0.034,0.0,0.026000000000000002,0.06,0.0,0.11199999999999999,0.086,0.0,0.026000000000000002,0.147,0.345,0.0,0.0,0.052000000000000005,0.0,95.0,0.021,0.011000000000000001
40.35,45.71,0.068,0.15,0.075,0.0,0.033,0.09,0.0,0.201,0.028999999999999998,0.0,0.033,0.092,0.16899999999999998,0.008,0.0,0.052000000000000005,0.0,714.0,0.06,0.046
41.0,48.0,0.067,0.17800000000000002,0.083,0.0,0.027999999999999997,0.1,0.0,0.20600000000000002,0.03,0.0,0.03,0.08800000000000001,0.127,0.012,0.0,0.051,0.0,364.0,0.040999999999999995,0.055
15.33,14.47,0.057999999999999996,0.18600000000000003,0.047,0.0,0.035,0.057999999999999996,0.0,0.128,0.18600000000000003,0.0,0.0,0.11599999999999999,0.128,0.012,0.0,0.047,0.0,59.0,0.017,0.0
0.0,0.0,0.071,0.11800000000000001,0.085,0.0,0.033,0.075,0.0,0.191,0.052000000000000005,0.0,0.037000000000000005,0.102,0.183,0.002,0.0,0.052000000000000005,0.0,325.0,0.052000000000000005,0.027999999999999997
5.8,4.53,0.05,0.139,0.03,0.0,0.04,0.079,0.0,0.188,0.129,0.0,0.01,0.129,0.139,0.0,0.0,0.069,0.0,74.0,0.027000000000000003,0.013999999999999999
3.16,2.58,0.063,0.171,0.057,0.0,0.032,0.076,0.0,0.158,0.08199999999999999,0.0,0.032,0.10800000000000001,0.171,0.0,0.0,0.051,0.0,111.0,0.07200000000000001,0.0
18.0,12.75,0.092,0.040999999999999995,0.031,0.0,0.0,0.071,0.0,0.19399999999999998,0.102,0.0,0.0,0.14300000000000002,0.255,0.01,0.0,0.061,0.0,71.0,0.013999999999999999,0.0
7.3,4.6,0.0,0.069,0.138,0.0,0.0,0.069,0.0,0.10300000000000001,0.10300000000000001,0.0,0.069,0.10300000000000001,0.24100000000000002,0.0,0.0,0.10300000000000001,0.0,22.0,0.045,0.045
0.0,0.0,0.086,0.17800000000000002,0.094,0.0,0.031,0.086,0.0,0.203,0.025,0.0,0.033,0.08900000000000001,0.11699999999999999,0.003,0.0,0.055999999999999994,0.0,226.0,0.04,0.031
0.0,0.0,0.0,0.135,0.135,0.0,0.0,0.027000000000000003,0.0,0.135,0.0,0.0,0.135,0.135,0.18899999999999997,0.0,0.0,0.10800000000000001,0.0,27.0,0.0,0.07400000000000001
41.8,41.7,0.069,0.151,0.067,0.0,0.03,0.067,0.0,0.226,0.08,0.0,0.017,0.11599999999999999,0.142,0.004,0.0,0.03,0.0,379.0,0.019,0.044000000000000004
36.4,49.0,0.07,0.174,0.061,0.0,0.026000000000000002,0.07,0.0,0.183,0.026000000000000002,0.0,0.026000000000000002,0.165,0.113,0.0,0.0,0.087,0.0,82.0,0.073,0.073
40.0,48.0,0.07200000000000001,0.17600000000000002,0.043,0.0,0.038,0.043,0.0,0.185,0.064,0.0,0.02,0.185,0.145,0.003,0.0,0.026000000000000002,0.0,229.0,0.035,0.0
38.27,42.82,0.081,0.179,0.081,0.0,0.024,0.07400000000000001,0.0,0.215,0.067,0.0,0.016,0.087,0.136,0.0,0.0,0.04,0.0,578.0,0.031,0.013999999999999999
40.85,38.85,0.066,0.145,0.11800000000000001,0.0,0.013000000000000001,0.11800000000000001,0.0,0.237,0.026000000000000002,0.0,0.0,0.053,0.132,0.026000000000000002,0.0,0.066,0.0,48.0,0.042,0.021
0.0,0.0,0.059000000000000004,0.08800000000000001,0.069,0.0,0.01,0.059000000000000004,0.0,0.147,0.078,0.0,0.049,0.10800000000000001,0.275,0.0,0.0,0.059000000000000004,0.0,76.0,0.013000000000000001,0.0
54.12,48.25,0.08800000000000001,0.182,0.05,0.0,0.019,0.08800000000000001,0.0,0.201,0.031,0.0,0.025,0.145,0.107,0.006,0.0,0.057,0.0,103.0,0.057999999999999996,0.0
0.0,0.0,0.10099999999999999,0.20600000000000002,0.051,0.0,0.016,0.054000000000000006,0.0,0.20600000000000002,0.066,0.0,0.039,0.08199999999999999,0.132,0.0,0.0,0.047,0.0,167.0,0.048,0.054000000000000006
0.0,0.0,0.068,0.128,0.06,0.0,0.008,0.079,0.0,0.132,0.113,0.0,0.06,0.109,0.174,0.008,0.0,0.06,0.0,180.0,0.033,0.011000000000000001
0.0,0.0,0.06,0.15,0.062,0.0,0.025,0.086,0.0,0.165,0.09300000000000001,0.0,0.057999999999999996,0.045,0.193,0.006,0.0,0.057999999999999996,0.0,337.0,0.024,0.033
0.0,0.0,0.081,0.184,0.040999999999999995,0.0,0.019,0.07400000000000001,0.0,0.26,0.091,0.0,0.013000000000000001,0.066,0.131,0.003,0.0,0.037000000000000005,0.0,571.0,0.027999999999999997,0.023
5.43,4.79,0.08199999999999999,0.193,0.059000000000000004,0.0,0.032,0.085,0.0,0.26,0.033,0.0,0.015,0.067,0.128,0.005,0.0,0.040999999999999995,0.0,633.0,0.066,0.038
37.0,39.86,0.075,0.14800000000000002,0.10800000000000001,0.0,0.027999999999999997,0.08199999999999999,0.0,0.19399999999999998,0.038,0.0,0.049,0.059000000000000004,0.138,0.012,0.0,0.07,0.0,3482.0,0.042,0.067
0.0,0.0,0.069,0.19699999999999998,0.03,0.0,0.033,0.049,0.0,0.275,0.046,0.0,0.016,0.075,0.128,0.003,0.0,0.079,0.0,208.0,0.038,0.019
42.05,46.89,0.04,0.125,0.157,0.0,0.044000000000000004,0.055999999999999994,0.0,0.157,0.019,0.0,0.09300000000000001,0.028999999999999998,0.168,0.019,0.0,0.096,0.0,377.0,0.08,0.037000000000000005
0.0,0.0,0.085,0.16399999999999998,0.052000000000000005,0.0,0.023,0.099,0.0,0.23,0.033,0.0,0.038,0.11699999999999999,0.11699999999999999,0.005,0.0,0.038,0.0,135.0,0.037000000000000005,0.006999999999999999
0.0,0.0,0.025,0.19,0.098,0.0,0.043,0.092,0.0,0.172,0.10400000000000001,0.0,0.018000000000000002,0.07400000000000001,0.129,0.012,0.0,0.043,0.0,91.0,0.022000000000000002,0.022000000000000002
0.0,0.0,0.051,0.086,0.063,0.0,0.035,0.059000000000000004,0.0,0.133,0.153,0.0,0.016,0.114,0.243,0.004,0.0,0.043,0.0,195.0,0.040999999999999995,0.01
4.4,5.07,0.025,0.085,0.042,0.0,0.017,0.025,0.0,0.161,0.127,0.0,0.025,0.136,0.33899999999999997,0.0,0.0,0.017,0.0,92.0,0.0,0.0
0.0,0.0,0.081,0.17600000000000002,0.073,0.0,0.027999999999999997,0.076,0.0,0.243,0.06,0.0,0.018000000000000002,0.044000000000000004,0.15,0.001,0.0,0.049,0.0,725.0,0.033,0.013999999999999999
0.0,0.0,0.04,0.17300000000000001,0.04,0.0,0.053,0.053,0.0,0.17300000000000001,0.027000000000000003,0.0,0.0,0.213,0.2,0.0,0.0,0.027000000000000003,0.0,53.0,0.0,0.0
0.0,0.0,0.085,0.153,0.113,0.0,0.036000000000000004,0.07200000000000001,0.0,0.25,0.053,0.0,0.027000000000000003,0.013000000000000001,0.127,0.013000000000000001,0.0,0.057999999999999996,0.0,466.0,0.06,0.036000000000000004
49.31,44.44,0.11199999999999999,0.18600000000000003,0.087,0.0,0.031,0.068,0.0,0.23600000000000002,0.037000000000000005,0.0,0.031,0.075,0.106,0.0,0.0,0.031,0.0,97.0,0.01,0.052000000000000005
48.0,56.0,0.07,0.19,0.085,0.0,0.03,0.07,0.0,0.215,0.02,0.0,0.045,0.055,0.14,0.005,0.0,0.075,0.0,170.0,0.015,0.045
0.0,0.0,0.066,0.139,0.066,0.0,0.006999999999999999,0.057999999999999996,0.0,0.19,0.095,0.0,0.036000000000000004,0.102,0.19,0.0,0.0,0.051,0.0,103.0,0.01,0.039
48.5,41.0,0.046,0.11,0.092,0.0,0.027999999999999997,0.073,0.0,0.11,0.073,0.0,0.0,0.11,0.248,0.018000000000000002,0.0,0.092,0.0,79.0,0.013000000000000001,0.051
41.74,41.21,0.092,0.13,0.08900000000000001,0.0,0.022000000000000002,0.08900000000000001,0.0,0.195,0.03,0.0,0.032,0.11599999999999999,0.149,0.005,0.0,0.051,0.0,243.0,0.07,0.021
8.2,5.4,0.07200000000000001,0.131,0.111,0.0,0.019,0.08900000000000001,0.0,0.18899999999999997,0.038,0.0,0.059000000000000004,0.057,0.158,0.01,0.0,0.066,0.0,870.0,0.055,0.034
26.07,27.86,0.062,0.078,0.047,0.0,0.031,0.062,0.0,0.109,0.016,0.0,0.047,0.172,0.32799999999999996,0.0,0.0,0.047,0.0,48.0,0.0,0.0
21.5,20.5,0.078,0.134,0.091,0.0,0.039,0.052000000000000005,0.0,0.18600000000000003,0.055999999999999994,0.0,0.069,0.043,0.182,0.0,0.0,0.069,0.0,160.0,0.081,0.013000000000000001
0.0,0.0,0.022000000000000002,0.087,0.043,0.0,0.022000000000000002,0.13,0.0,0.152,0.065,0.0,0.043,0.13,0.196,0.0,0.0,0.109,0.0,34.0,0.0,0.028999999999999998
2.26,3.16,0.076,0.139,0.095,0.0,0.015,0.08199999999999999,0.0,0.182,0.042,0.0,0.035,0.095,0.17800000000000002,0.006,0.0,0.055,0.0,1069.0,0.037000000000000005,0.046
37.33,57.33,0.094,0.14,0.09699999999999999,0.0,0.024,0.061,0.0,0.204,0.024,0.0,0.061,0.08800000000000001,0.152,0.015,0.0,0.04,0.0,213.0,0.038,0.027999999999999997
38.4,63.2,0.087,0.14300000000000002,0.085,0.0,0.021,0.09699999999999999,0.0,0.174,0.012,0.0,0.054000000000000006,0.083,0.155,0.006,0.0,0.083,0.0,313.0,0.07,0.048
50.5,9.0,0.09300000000000001,0.081,0.057999999999999996,0.0,0.012,0.035,0.0,0.18600000000000003,0.047,0.0,0.035,0.163,0.221,0.0,0.0,0.07,0.0,69.0,0.0,0.0
62.94,59.62,0.055999999999999994,0.16899999999999998,0.10099999999999999,0.0,0.013999999999999999,0.076,0.0,0.222,0.048,0.0,0.037000000000000005,0.062,0.14,0.006,0.0,0.07,0.0,238.0,0.028999999999999998,0.038
8.56,11.56,0.064,0.129,0.098,0.0,0.012,0.107,0.0,0.19,0.027999999999999997,0.0,0.071,0.064,0.16,0.003,0.0,0.07400000000000001,0.0,210.0,0.038,0.033
11.25,9.06,0.055999999999999994,0.10400000000000001,0.04,0.0,0.016,0.08800000000000001,0.0,0.092,0.07200000000000001,0.0,0.055999999999999994,0.11199999999999999,0.287,0.008,0.0,0.07200000000000001,0.0,174.0,0.0,0.028999999999999998
48.64,44.0,0.046,0.262,0.038,0.0,0.015,0.062,0.0,0.292,0.031,0.0,0.015,0.062,0.138,0.008,0.0,0.031,0.0,86.0,0.0,0.07
36.0,42.0,0.065,0.16899999999999998,0.107,0.0,0.024,0.068,0.0,0.187,0.035,0.0,0.055999999999999994,0.048,0.158,0.01,0.0,0.07400000000000001,0.0,1600.0,0.036000000000000004,0.052000000000000005
0.0,0.0,0.049,0.172,0.078,0.0,0.047,0.039,0.0,0.162,0.142,0.0,0.022000000000000002,0.12,0.145,0.002,0.0,0.022000000000000002,0.0,266.0,0.011000000000000001,0.023
41.94,54.78,0.092,0.14,0.12,0.0,0.042,0.076,0.0,0.19899999999999998,0.027000000000000003,0.0,0.043,0.043,0.135,0.013999999999999999,0.0,0.068,0.0,647.0,0.066,0.053
